PokeDatabaseId,PokemonId,PokemonName,PokedexId,ClassificationId,AlternateFormName,OriginalPokemonId,LegendaryType,PokemonHeight,PokemonWeight,PrimaryTypeId,SecondaryTypeId,PrimaryAbilityId,SecondaryAbilityId,HiddenAbilityId,SpecialEventAbilityId,MaleRatio,FemaleRatio,BaseHappiness,GameOfOriginId,PrimaryEggGroupId,SecondaryEggGroupId,EggCycleCount,PreEvolutionPokemonId,HealthStat,AttackStat,DefenseStat,SpecialAttackStat,SpecialDefenseStat,SpeedStat,BaseStatTotal,HealthEV,AttackEV,DefenseEV,SpecialAttackEV,SpecialDefenseEV,SpeedEV,EVYieldTotal,CatchRate,ExperienceGrowth,ExperienceGrowthTotal,EvolutionDetails
1184,1866,Alcremie,869,149,Ruby Swirl,1484.0,,0.3,0.5,10,,256,,11.0,,0.0,100.0,50,5,5,1.0,20,1483.0,65,60,75,110,121,64,495,0,0,0,0,2,0,2,100,Medium Fast,1000000,Spin Counterclockwise More Than 5 Seconds During The Day
1185,1867,Alcremie,869,149,Caramel Swirl,1484.0,,0.3,0.5,10,,256,,11.0,,0.0,100.0,50,5,5,1.0,20,1483.0,65,60,75,110,121,64,495,0,0,0,0,2,0,2,100,Medium Fast,1000000,Spin Clockwise More Than 5 Seconds During The Day
1186,1868,Alcremie,869,149,Rainbow Swirl,1484.0,,0.3,0.5,10,,256,,11.0,,0.0,100.0,50,5,5,1.0,20,1483.0,65,60,75,110,121,64,495,0,0,0,0,2,0,2,100,Medium Fast,1000000,Spin Counterclockwise More Than 10 Seconds During The Evening
1187,1869,Alcremie,869,149,Gigantamax,1484.0,,30.0,0.0,10,,256,,11.0,,0.0,100.0,50,5,5,1.0,20,,65,60,75,110,121,64,495,0,0,0,0,2,0,2,100,Medium Fast,1000000,
1188,1378,Falinks,870,244,,,,3.0,62.0,14,,17,,49.0,,0.0,0.0,50,5,5,10.0,25,,60,100,100,70,60,75,465,0,2,0,0,1,0,3,45,Medium Fast,1000000,
1189,1425,Pincurchin,871,548,,,,0.3,1.0,3,,124,,61.0,,50.0,50.0,50,5,13,1.0,20,,48,101,95,91,85,15,435,0,2,0,0,0,0,2,75,Medium Fast,1000000,
1190,1481,Snom,872,724,,,,0.3,3.8,1,18.0,221,,104.0,,50.0,50.0,50,5,2,,20,,30,25,35,45,30,20,185,0,0,0,1,0,0,1,190,Medium Fast,1000000,
1191,1482,Frosmoth,873,256,,,,1.3,42.0,1,18.0,221,,104.0,,50.0,50.0,50,5,2,,20,1481.0,70,65,60,125,90,65,475,0,0,0,2,0,0,2,75,Medium Fast,1000000,During The Night
1192,1412,Stonjourner,874,57,,,,2.5,520.0,8,,175,,,,50.0,50.0,50,5,10,,25,,100,125,135,20,20,70,470,0,0,2,0,0,0,2,60,Slow,1250000,
1193,1479,Eiscue,875,453,,,,1.4,89.0,1,,103,,,,50.0,50.0,50,5,13,6.0,25,,75,80,110,65,90,50,470,0,0,2,0,0,0,2,60,Slow,1250000,
1194,1480,Eiscue,875,453,Noice,1479.0,,1.4,89.0,1,,103,,,,50.0,50.0,50,5,13,6.0,25,,75,80,70,65,50,130,470,0,0,2,0,0,0,2,60,Slow,1250000,
1195,1477,Indeedee,876,206,,,,0.9,28.0,9,5.0,111,260.0,183.0,,100.0,0.0,140,5,5,,40,,60,65,55,105,95,95,475,0,0,0,2,0,0,2,30,Fast,800000,
1196,1478,Indeedee,876,206,Female,1477.0,,0.9,28.0,9,5.0,161,260.0,183.0,,0.0,100.0,140,5,5,,40,,70,55,65,95,105,85,475,0,0,0,0,2,0,2,30,Fast,800000,
1197,1426,Morpeko,877,683,,,,0.3,3.0,3,15.0,98,,,,50.0,50.0,50,5,6,5.0,10,,58,95,58,70,58,97,436,0,0,0,0,0,2,2,180,Medium Fast,1000000,
1198,1475,Cufant,878,140,,,,1.2,100.0,11,,219,,94.0,,50.0,50.0,50,5,6,10.0,25,,72,80,49,40,49,40,330,0,1,0,0,0,0,1,190,Medium Fast,1000000,
1199,1476,Copperajah,879,140,,,,3.0,650.0,11,,219,,94.0,,50.0,50.0,50,5,6,10.0,25,1475.0,122,130,69,80,69,30,500,0,2,0,0,0,0,2,90,Medium Fast,1000000,Level 34
1200,1531,Copperajah,879,140,Gigantamax,1476.0,,23.0,0.0,11,,219,,94.0,,50.0,50.0,50,5,6,10.0,25,,122,130,69,80,69,30,500,0,2,0,0,0,0,2,90,Medium Fast,1000000,
1201,1418,Dracozolt,880,246,,,,1.8,190.0,3,12.0,290,99.0,205.0,,0.0,0.0,50,5,12,,35,,90,100,90,80,70,75,505,0,2,0,0,0,0,2,45,Slow,1250000,
1202,1420,Arctozolt,881,246,,,,2.3,150.0,3,1.0,290,240.0,226.0,,0.0,0.0,50,5,12,,35,,90,100,90,90,80,55,505,0,2,0,0,0,0,2,45,Slow,1250000,
1203,1419,Dracovish,882,246,,,,2.3,215.0,2,12.0,292,248.0,205.0,,0.0,0.0,50,5,12,,35,,90,90,100,70,80,75,505,0,0,2,0,0,0,2,45,Slow,1250000,
1204,1422,Arctovish,883,246,,,,2.0,175.0,2,1.0,292,102.0,226.0,,0.0,0.0,50,5,12,,35,,90,90,100,80,90,55,505,0,0,2,0,0,0,2,45,Slow,1250000,
1205,1424,Duraludon,884,3,,,,1.8,40.0,11,12.0,123,94.0,237.0,,50.0,50.0,50,5,10,4.0,30,,70,95,115,120,50,85,535,0,0,0,2,0,0,2,45,Medium Fast,1000000,
1206,1530,Duraludon,884,3,Gigantamax,1424.0,,43.0,0.0,11,12.0,123,94.0,237.0,,50.0,50.0,50,5,10,4.0,30,,70,95,115,120,50,85,535,0,0,0,2,0,0,2,45,Medium Fast,1000000,
1207,1472,Dreepy,885,366,,,,0.5,2.0,12,17.0,28,109.0,41.0,,50.0,50.0,50,5,1,4.0,40,,28,60,30,40,30,82,270,0,0,0,0,0,1,1,45,Slow,1250000,
1208,1473,Drakloak,886,102,,,,1.4,11.0,12,17.0,28,109.0,41.0,,50.0,50.0,50,5,1,4.0,40,1472.0,68,80,50,60,50,102,410,0,0,0,0,0,2,2,45,Slow,1250000,Level 50
1209,1474,Dragapult,887,612,,,,3.0,50.0,12,17.0,28,109.0,41.0,,50.0,50.0,50,5,1,4.0,40,1473.0,88,120,75,100,75,142,600,0,0,0,0,0,3,3,45,Slow,1250000,Level 60
1210,1448,Zacian,888,694,,,Legendary,2.8,110.0,10,,114,,,,0.0,0.0,0,5,12,,120,,92,120,115,80,115,138,660,0,0,0,0,0,3,3,10,Slow,1250000,
1211,1449,Zacian,888,694,Crowned,1448.0,Legendary,2.8,355.0,10,11.0,114,,,,0.0,0.0,0,5,12,,120,,92,150,115,80,115,148,700,0,0,0,0,0,3,3,10,Slow,1250000,
1212,1450,Zamazenta,889,694,,,Legendary,2.9,210.0,14,,46,,,,0.0,0.0,0,5,12,,120,,92,120,115,80,115,138,660,0,0,0,0,0,3,3,10,Slow,1250000,
1213,1451,Zamazenta,889,694,Crowned,1450.0,Legendary,2.9,785.0,14,11.0,46,,,,0.0,0.0,0,5,12,,120,,92,120,140,80,140,128,700,0,0,0,0,0,3,3,10,Slow,1250000,
1214,1452,Eternatus,890,268,,,Legendary,20.0,950.0,7,12.0,177,,,,0.0,0.0,0,5,12,,120,,140,85,95,145,95,130,690,3,0,0,0,0,0,3,255,Slow,1250000,
1215,1461,Eternatus,890,268,Eternamax,1452.0,Legendary,100.0,0.0,7,12.0,177,,,,0.0,0.0,0,5,12,,120,,255,115,250,125,250,130,1125,3,0,0,0,0,0,3,255,Slow,1250000,
1216,38,Kubfu,891,726,,,Sub-Legendary,0.6,12.0,14,,111,,,,87.5,12.5,0,5,12,,120,,60,90,60,53,50,72,385,0,1,0,0,0,0,1,3,Slow,1250000,
1217,39,Urshifu,892,726,,,Sub-Legendary,1.9,105.0,14,15.0,286,,,,87.5,12.5,0,5,12,,120,38.0,100,130,100,63,60,97,550,0,3,0,0,0,0,3,3,Slow,1250000,Conquer the Tower of Darkness in Galar's Isle of Armor
1218,39,Urshifu,892,726,,,Sub-Legendary,1.9,105.0,14,15.0,286,,,,87.5,12.5,0,5,12,,120,38.0,100,130,100,63,60,97,550,0,3,0,0,0,0,3,3,Slow,1250000,Scroll of Darkness
1219,40,Urshifu,892,726,Rapid Strike,39.0,Sub-Legendary,1.9,105.0,14,2.0,286,,,,87.5,12.5,0,5,12,,120,38.0,100,130,100,63,60,97,550,0,3,0,0,0,0,3,3,Slow,1250000,Conquer the Tower of Waters in Galar's Isle of Armor
1220,40,Urshifu,892,726,Rapid Strike,39.0,Sub-Legendary,1.9,105.0,14,2.0,286,,,,87.5,12.5,0,5,12,,120,38.0,100,130,100,63,60,97,550,0,3,0,0,0,0,3,3,Slow,1250000,Scroll of Waters
1221,1600,Urshifu,892,726,Gigantamax,39.0,Sub-Legendary,29.0,0.0,14,15.0,286,,,,87.5,12.5,0,5,12,,5,,100,130,100,63,60,97,550,0,3,0,0,0,0,3,3,Erratic,600000,
1222,1601,Urshifu,892,726,Rapid Strike Gigantamax,39.0,Sub-Legendary,29.0,0.0,14,2.0,286,,,,87.5,12.5,0,5,12,,5,,100,130,100,63,60,97,550,0,3,0,0,0,0,3,3,Erratic,600000,
1223,1597,Zarude,893,513,,,Mythical,1.8,70.0,15,4.0,120,,,,0.0,0.0,0,5,12,,120,,105,120,105,70,95,105,600,0,3,0,0,0,0,3,3,Slow,1250000,
1224,1861,Zarude,893,513,Dada,1597.0,Mythical,1.8,70.0,15,4.0,120,,,,0.0,0.0,0,5,12,,120,,105,120,105,70,95,105,600,0,3,0,0,0,0,3,3,Slow,1250000,
1225,1598,Regieleki,894,197,,,Sub-Legendary,1.2,145.0,3,,279,,,,0.0,0.0,35,5,12,,120,,80,100,50,100,50,200,580,0,0,0,0,0,3,3,3,Slow,1250000,
1226,1599,Regidrago,895,182,,,Sub-Legendary,2.1,200.0,12,,54,,,,0.0,0.0,35,5,12,,120,,200,100,50,100,50,80,580,3,0,0,0,0,0,3,3,Slow,1250000,
1227,1602,Glastrier,896,709,,,Sub-Legendary,2.2,800.0,1,,26,,,,0.0,0.0,0,5,12,,120,,100,145,130,65,110,30,580,0,3,0,0,0,0,3,3,Slow,1250000,
1228,1603,Spectrier,897,629,,,Sub-Legendary,2.0,44.5,17,,86,,,,0.0,0.0,0,5,12,,120,,100,65,60,145,80,130,580,0,0,0,3,0,0,3,3,Slow,1250000,
1229,41,Calyrex,898,345,,,Legendary,1.1,7.7,9,4.0,285,,,,0.0,0.0,0,5,12,,120,,100,80,80,80,80,80,500,3,0,0,0,0,0,3,3,Slow,1250000,
1230,1604,Calyrex,898,301,Ice Rider,41.0,Legendary,1.1,7.7,9,1.0,12,,,,0.0,0.0,0,5,12,,120,,100,165,150,85,130,50,680,0,3,0,0,0,0,3,3,Slow,1250000,
1231,1605,Calyrex,898,301,Shadow Rider,41.0,Legendary,1.1,7.7,9,17.0,12,,,,0.0,0.0,0,5,12,,120,,100,85,80,165,100,150,680,0,0,0,3,0,0,3,3,Slow,1250000,
1232,1608,Wyrdeer,899,55,,,,1.8,95.1,5,9.0,113,75.0,209.0,,50.0,50.0,0,18,6,,20,358.0,103,105,72,105,75,65,525,0,1,0,0,0,0,1,135,Slow,1250000,Use Psyshield Bash 20 times in Agile Style in Hisui
1233,1608,Wyrdeer,899,55,,,,1.8,95.1,5,9.0,113,75.0,209.0,,50.0,50.0,0,18,6,,20,358.0,103,105,72,105,75,65,525,0,1,0,0,0,0,1,135,Slow,1250000,
1234,1616,Kleavor,900,29,,,,1.8,89.0,18,8.0,255,219.0,217.0,,50.0,50.0,0,18,2,,25,219.0,70,130,95,45,75,85,500,0,2,0,0,0,0,2,115,Medium Fast,1000000,Black Augurite on Scyther in Hisui
1235,1621,Ursaluna,901,452,,,,2.4,290.0,6,5.0,89,24.0,285.0,,50.0,50.0,0,18,6,,20,341.0,130,140,105,45,80,50,550,0,3,0,0,0,0,3,75,Medium Fast,1000000,Peat Block During a Full Moon in Crimson Mirelands
1236,1621,Ursaluna,901,452,,,,2.4,290.0,6,5.0,89,24.0,285.0,,50.0,50.0,0,18,6,,20,341.0,130,140,105,45,80,50,550,0,3,0,0,0,0,3,75,Medium Fast,1000000,
1237,1876,Ursaluna,901,452,Bloodmoon,1621.0,,2.4,290.0,6,5.0,139,,,,50.0,50.0,0,7,6,,20,,113,70,120,135,65,52,555,0,0,0,3,0,0,3,20,Medium Fast,1000000,
1238,1622,Basculegion,902,54,Female,1609.0,,3.0,110.0,2,17.0,257,1.0,143.0,,0.0,100.0,0,18,14,,40,1623.0,120,92,65,100,75,78,530,2,0,0,0,0,0,2,135,Medium Fast,1000000,Receive 294+ Recoil Damage Without Fainting
1239,1609,Basculegion,902,54,,,,3.0,110.0,2,17.0,257,1.0,143.0,,100.0,0.0,0,18,14,,40,1623.0,120,112,65,80,75,78,530,2,0,0,0,0,0,2,135,Medium Fast,1000000,Receive 294+ Recoil Damage Without Fainting
1240,1631,Sneasler,903,249,,,,1.3,43.0,14,7.0,177,284.0,172.0,,50.0,50.0,0,18,6,,20,1630.0,80,130,60,40,80,120,510,0,1,0,0,0,1,2,135,Medium Slow,1059860,Razor Claw During the Day
1241,1626,Overqwil,904,457,,,,2.5,60.5,15,7.0,170,257.0,113.0,,50.0,50.0,0,18,14,,20,1625.0,85,115,95,65,65,85,510,0,1,0,0,0,0,1,135,Medium Fast,1000000,Use Barb Barrage 20 times in Strong Style In Hisui
1242,1626,Overqwil,904,457,,,,2.5,60.5,15,7.0,170,257.0,113.0,,50.0,50.0,0,18,14,,20,1625.0,85,115,95,65,65,85,510,0,1,0,0,0,0,1,135,Medium Fast,1000000,Knowing Barb Barrage
1243,1635,Enamorus,905,382,,,Sub-Legendary,1.6,48.0,10,16.0,92,,35.0,,0.0,100.0,0,18,12,,120,,74,115,70,135,80,106,580,0,0,0,3,0,0,3,3,Slow,1250000,
1244,1636,Enamorus,905,382,Therian,1635.0,Sub-Legendary,1.6,48.0,10,16.0,159,,,,0.0,100.0,0,18,12,,120,,74,115,110,135,100,46,580,0,3,0,0,0,0,3,3,Slow,1250000,
1245,1642,Sprigatito,906,274,,,,0.4,4.1,4,,160,,181.0,,87.5,12.5,50,7,6,8.0,20,,40,61,54,45,45,65,310,0,0,0,0,0,1,1,45,Medium Slow,1059860,
1246,1666,Floragato,907,274,,,,0.9,12.2,4,,160,,181.0,,87.5,12.5,50,7,6,8.0,20,1642.0,61,80,63,60,63,83,410,0,0,0,0,0,2,2,45,Medium Slow,1059860,Level 16
1247,1667,Meowscarada,908,388,,,,1.5,31.2,4,15.0,160,,181.0,,87.5,12.5,50,7,6,8.0,20,1666.0,76,110,70,81,70,123,530,0,0,0,0,0,3,3,45,Medium Slow,1059860,Level 36
1248,1643,Fuecoco,909,222,,,,0.4,4.1,13,,23,,283.0,,87.5,12.5,50,7,6,,20,,67,45,59,63,40,36,310,1,0,0,0,0,0,1,45,Medium Slow,1059860,
1249,1669,Crocalor,910,222,,,,1.0,30.7,13,,23,,283.0,,87.5,12.5,50,7,6,,20,1643.0,81,55,78,49,58,90,411,0,0,0,2,0,0,2,45,Medium Slow,1059860,Level 16
1250,1670,Skeledirge,911,570,,,,1.6,326.5,13,17.0,23,,283.0,,87.5,12.5,50,7,6,,20,1669.0,104,75,100,110,75,66,530,0,0,0,3,0,0,3,45,Medium Slow,1059860,Level 36
1251,1644,Quaxly,912,190,,,,0.5,6.1,2,,273,,146.0,,87.5,12.5,50,7,7,13.0,20,,55,65,45,50,45,50,310,0,1,0,0,0,0,1,45,Medium Slow,1059860,
1252,1674,Quaxwell,913,477,,,,1.2,21.5,2,,273,,146.0,,87.5,12.5,50,7,7,13.0,20,1644.0,70,85,65,65,60,65,410,0,2,0,0,0,0,2,45,Medium Slow,1059860,Level 16
1253,1675,Quaquaval,914,155,,,,1.8,61.9,2,14.0,273,,146.0,,87.5,12.5,50,7,7,13.0,20,1674.0,85,120,80,85,75,85,530,0,3,0,0,0,0,3,45,Medium Slow,1059860,Level 36
1254,1649,Lechonk,915,304,,,,0.5,10.2,5,,11,80.0,271.0,,50.0,50.0,50,7,6,,15,,54,45,40,35,45,35,254,1,0,0,0,0,0,1,255,Medium Fast,1000000,
1255,1676,Oinkologne,916,304,,,,1.0,120.0,5,,126,80.0,271.0,,100.0,0.0,50,7,6,,15,1649.0,110,100,75,59,80,65,489,2,0,0,0,0,0,2,100,Medium Fast,1000000,Level 18
1256,1677,Oinkologne,916,304,Female,1676.0,,1.0,120.0,5,,11,80.0,271.0,,0.0,100.0,50,7,6,,15,1649.0,115,90,70,59,90,65,489,2,0,0,0,0,0,2,100,Medium Fast,1000000,Level 18
1257,1712,Tarountula,917,618,,,,0.3,4.0,18,,112,,235.0,,50.0,50.0,50,7,2,,15,,35,41,45,29,40,20,210,0,0,1,0,0,0,1,255,Erratic,600000,
1258,1713,Spidops,918,670,,,,1.0,16.5,18,,112,,235.0,,50.0,50.0,50,7,2,,15,1712.0,60,79,92,52,86,35,404,0,0,2,0,0,0,2,120,Erratic,600000,Level 15
1259,1714,Nymble,919,278,,,,0.2,1.0,18,,255,,272.0,,50.0,50.0,20,7,2,,20,,33,46,40,21,25,45,210,0,1,0,0,0,0,1,190,Medium Fast,1000000,
1260,1715,Lokix,920,278,,,,1.0,17.5,18,15.0,255,,272.0,,50.0,50.0,0,7,2,,20,1714.0,71,102,78,52,55,92,450,0,2,0,0,0,0,2,30,Medium Fast,1000000,Level 24
1261,1650,Pawmi,921,421,,,,0.3,2.5,3,,240,151.0,116.0,,50.0,50.0,50,7,6,,15,,45,50,20,40,25,60,240,0,0,0,0,0,1,1,190,Medium Fast,1000000,
1262,1698,Pawmo,922,421,,,,0.4,6.5,3,14.0,290,151.0,116.0,,50.0,50.0,50,7,6,,15,1650.0,60,75,40,50,40,85,350,0,0,0,0,0,2,2,80,Medium Fast,1000000,Level 18
1263,1699,Pawmot,923,421,,,,0.9,41.0,3,14.0,290,151.0,116.0,,50.0,50.0,50,7,6,,15,1698.0,70,115,70,70,60,105,490,0,3,0,0,0,0,3,45,Medium Fast,1000000,After Walking 1000 Steps using Let's Go
1264,1691,Tandemaus,924,147,,,,0.3,1.8,5,,203,166.0,161.0,,0.0,0.0,50,7,6,5.0,10,,50,50,45,40,45,75,305,0,0,0,0,0,1,1,150,Fast,800000,
1265,1692,Maushold,925,215,,,,0.3,2.8,5,,74,25.0,264.0,,0.0,0.0,50,7,6,5.0,10,1691.0,74,75,70,65,75,111,470,0,0,0,0,0,2,2,75,Fast,800000,Level 25 in a Fight
1266,1760,Maushold,925,215,Family of Three,1692.0,,0.3,2.3,5,,74,25.0,264.0,,0.0,0.0,50,7,6,5.0,10,1691.0,74,75,70,65,75,111,470,0,0,0,0,0,2,2,75,Fast,800000,Level 25 in a Fight
1267,1653,Fidough,926,489,,,,0.3,10.9,10,,161,,119.0,,50.0,50.0,50,7,6,10.0,20,,37,55,70,30,55,65,312,0,0,0,0,0,1,1,190,Medium Slow,1059860,
1268,1710,Dachsbun,927,177,,,,0.5,14.9,10,,297,,11.0,,50.0,50.0,50,7,6,10.0,20,1653.0,57,80,115,50,80,95,477,0,0,0,0,0,2,2,90,Medium Slow,1059860,Level 26
1269,1651,Smoliv,928,439,,,,0.3,6.5,4,5.0,58,,91.0,,50.0,50.0,50,7,8,,20,,41,35,45,58,51,30,260,0,0,0,1,0,0,1,255,Medium Slow,1059860,
1270,1696,Dolliv,929,439,,,,0.6,11.9,4,5.0,58,,91.0,,50.0,50.0,50,7,8,,20,1651.0,52,53,60,78,78,33,354,0,0,0,2,0,0,2,120,Medium Slow,1059860,Level 25
1271,1697,Arboliva,930,439,,,,1.4,48.2,4,5.0,213,,91.0,,50.0,50.0,50,7,8,,20,1696.0,78,69,90,125,109,39,510,0,0,0,3,0,0,3,45,Medium Slow,1059860,Level 35
1272,1734,Squawkabilly,931,450,,,,0.6,2.4,5,16.0,113,99.0,89.0,,50.0,50.0,50,7,7,,15,,82,96,51,45,51,92,417,0,1,0,0,0,0,1,190,Erratic,600000,
1273,1735,Squawkabilly,931,450,Blue Plumage,1734.0,,0.6,2.4,5,16.0,113,99.0,89.0,,50.0,50.0,50,7,7,,15,,82,96,51,45,51,92,417,0,1,0,0,0,0,1,190,Erratic,600000,
1274,1736,Squawkabilly,931,450,Yellow Plumage,1734.0,,0.6,2.4,5,16.0,113,99.0,219.0,,50.0,50.0,50,7,7,,15,,82,96,51,45,51,92,417,0,1,0,0,0,0,1,190,Erratic,600000,
1275,1737,Squawkabilly,931,450,White Plumage,1734.0,,0.6,2.4,5,16.0,113,99.0,219.0,,50.0,50.0,50,7,7,,15,,82,96,51,45,51,92,417,0,1,0,0,0,0,1,190,Erratic,600000,
1276,1750,Nacli,932,510,,,,0.4,16.0,8,,186,249.0,28.0,,50.0,50.0,50,7,10,,20,,55,55,75,35,35,25,280,0,0,1,0,0,0,1,255,Medium Slow,1059860,
1277,1751,Naclstack,933,510,,,,0.6,105.0,8,,186,249.0,28.0,,50.0,50.0,50,7,10,,20,1750.0,60,60,100,35,65,35,355,0,0,2,0,0,0,2,120,Medium Slow,1059860,Level 24
1278,1752,Garganacl,934,510,,,,2.3,240.0,8,,186,249.0,28.0,,50.0,50.0,50,7,10,,20,1751.0,100,100,130,45,90,35,500,0,0,3,0,0,0,3,45,Medium Slow,1059860,Level 38
1279,1668,Charcadet,935,221,,,,0.6,10.5,13,,68,,66.0,,50.0,50.0,50,7,9,,35,,40,50,40,50,40,35,255,0,0,0,1,0,0,1,90,Slow,1250000,
1280,1658,Armarouge,936,226,,,,1.5,85.0,13,9.0,68,,296.0,,50.0,50.0,0,7,9,,35,1668.0,85,60,100,125,80,75,525,0,0,0,2,0,0,2,25,Slow,1250000,Auspicious Armor
1281,1659,Ceruledge,937,219,,,,1.6,62.0,13,17.0,68,,296.0,,50.0,50.0,0,7,9,,35,1668.0,75,125,80,60,100,85,525,0,2,0,0,0,0,2,25,Slow,1250000,Malicious Armor
1282,1680,Tadbulb,938,202,,,,0.3,0.4,3,,161,240.0,43.0,,50.0,50.0,50,7,13,,20,,61,31,41,59,35,45,272,1,0,0,0,0,0,1,190,Medium Fast,1000000,
1283,1662,Bellibolt,939,199,,,,1.2,113.0,3,,62,240.0,43.0,,50.0,50.0,50,7,13,,20,1680.0,109,64,91,103,83,45,495,2,0,0,0,0,0,2,50,Medium Fast,1000000,Thunder Stone
1284,1726,Wattrel,940,616,,,,0.4,3.6,3,16.0,300,290.0,33.0,,50.0,50.0,50,7,13,7.0,20,,40,40,35,55,40,70,280,0,0,0,0,0,1,1,180,Medium Slow,1059860,
1285,1727,Kilowattrel,941,253,,,,1.4,38.6,3,16.0,300,290.0,33.0,,50.0,50.0,50,7,13,7.0,20,1726.0,70,70,60,105,60,125,490,0,0,0,0,0,2,2,90,Medium Slow,1059860,Level 25
1286,1755,Maschiff,942,496,,,,0.5,16.0,15,,113,87.0,235.0,,50.0,50.0,50,7,6,,20,,60,78,60,40,51,51,340,0,1,0,0,0,0,1,150,Medium Slow,1059860,
1287,1756,Mabosstiff,943,78,,,,1.1,61.0,15,,113,87.0,235.0,,50.0,50.0,50,7,6,,20,1755.0,80,120,90,60,70,85,505,0,2,0,0,0,0,2,75,Medium Slow,1059860,Level 30
1288,1708,Shroodle,944,665,,,,0.2,0.7,7,5.0,284,165.0,176.0,,50.0,50.0,50,7,6,,20,,40,65,35,40,35,75,290,0,0,0,0,0,1,1,190,Medium Slow,1059860,
1289,1656,Grafaiai,945,664,,,,0.7,27.2,7,5.0,284,172.0,176.0,,50.0,50.0,50,7,6,,20,1708.0,63,95,65,80,72,110,485,0,0,0,0,0,2,2,90,Medium Slow,1059860,Level 28
1290,1702,Bramblin,946,675,,,,0.6,0.6,4,17.0,300,,109.0,,50.0,50.0,50,7,8,,20,,40,65,30,45,35,60,275,0,1,0,0,0,0,1,190,Medium Fast,1000000,
1291,1703,Brambleghast,947,675,,,,1.2,6.0,4,17.0,300,,109.0,,50.0,50.0,50,7,8,,20,1702.0,55,115,70,80,70,90,480,0,2,0,0,0,0,2,45,Medium Fast,1000000,After Walking 1000 Steps using Let's Go
1292,1720,Toedscool,948,720,,,,0.9,33.0,6,4.0,150,,,,50.0,50.0,50,7,8,,20,,40,40,35,50,100,70,335,0,0,0,0,1,0,1,190,Medium Slow,1059860,
1293,1721,Toedscruel,949,720,,,,1.9,58.0,6,4.0,150,,,,50.0,50.0,50,7,8,,20,1720.0,80,70,65,80,120,100,515,0,0,0,0,2,0,2,90,Medium Slow,1059860,Level 30
1294,1657,Klawf,950,5,,,,1.3,79.0,8,,7,220.0,196.0,,50.0,50.0,50,7,15,,35,,70,100,115,35,55,75,450,0,0,2,0,0,0,2,120,Medium Fast,1000000,
1295,1687,Capsakid,951,595,,,,0.3,3.0,4,,27,112.0,119.0,,50.0,50.0,50,7,8,,20,,50,62,40,62,40,50,304,0,1,0,0,0,0,1,190,Medium Fast,1000000,
1296,1688,Scovillain,952,595,,,,0.9,15.0,4,13.0,27,112.0,144.0,,50.0,50.0,50,7,8,,20,1687.0,65,108,65,108,65,75,486,0,2,0,0,0,0,2,50,Medium Fast,1000000,Fire Stone
1297,1700,Rellor,953,515,,,,0.2,1.0,18,,34,,218.0,,50.0,50.0,50,7,2,,20,,41,50,60,31,58,30,270,0,0,1,0,0,0,1,190,Fast,800000,
1298,1701,Rabsca,954,515,,,,0.3,3.5,18,9.0,260,,265.0,,50.0,50.0,50,7,2,,20,1700.0,75,50,85,115,100,45,470,0,0,0,2,0,0,2,45,Fast,800000,After Walking 1000 Steps using Let's Go
1299,1716,Flittle,955,254,,,,0.2,1.5,9,,8,75.0,234.0,,50.0,50.0,50,7,7,,20,,30,35,30,55,30,75,255,0,0,0,0,0,1,1,120,Medium Slow,1059860,
1300,1717,Espathra,956,442,,,,1.9,90.0,9,,157,75.0,234.0,,50.0,50.0,50,7,7,,20,1716.0,95,60,60,101,60,105,481,0,0,0,0,0,2,2,60,Medium Slow,1059860,Level 35
1301,1729,Tinkatink,957,406,,,,0.4,8.9,10,11.0,143,161.0,165.0,,0.0,100.0,50,7,5,,20,,50,45,45,35,64,58,297,0,0,0,0,1,0,1,190,Medium Slow,1059860,
1302,1730,Tinkatuff,958,288,,,,0.7,59.1,10,11.0,143,161.0,165.0,,0.0,100.0,50,7,5,,20,1729.0,65,55,55,45,82,78,380,0,0,0,0,2,0,2,90,Medium Slow,1059860,Level 24
1303,1731,Tinkaton,959,288,,,,0.7,112.8,10,11.0,143,161.0,165.0,,0.0,100.0,50,7,5,,20,1730.0,85,75,77,70,105,94,506,0,0,0,0,3,0,3,45,Medium Slow,1059860,Level 38
1304,1660,Wiglett,960,259,,,,1.2,1.8,2,,82,192.0,208.0,,50.0,50.0,50,7,15,,20,,10,55,25,35,25,95,245,0,0,0,0,0,1,1,255,Medium Fast,1000000,
1305,1704,Wugtrio,961,259,,,,1.2,5.4,2,,82,192.0,208.0,,50.0,50.0,50,7,15,,20,1660.0,35,100,50,50,70,120,425,0,0,0,0,0,2,2,50,Medium Fast,1000000,Level 26
1306,1728,Bombirdier,962,332,,,,1.5,42.9,16,15.0,22,118.0,201.0,,50.0,50.0,50,7,7,,35,,70,103,85,60,85,82,485,0,2,0,0,0,0,2,25,Slow,1250000,
1307,1693,Finizen,963,178,,,,1.3,60.2,2,,295,,,,50.0,50.0,50,7,6,14.0,40,,70,45,40,45,40,75,315,0,0,0,0,0,1,1,200,Slow,1250000,
1308,1694,Palafin,964,178,,,,1.3,60.2,2,,305,,,,50.0,50.0,50,7,6,14.0,40,1693.0,100,70,72,53,62,100,457,2,0,0,0,0,0,2,45,Slow,1250000,Level 38 while in a Union Circle group
